ecg,ppg
-0.05981,0.27954
-0.05859,0.27344
-0.04761,0.25146
-0.0293,0.25024
-0.02686,0.24292
-0.01831,0.23438
-0.02808,0.24658
-0.02197,0.2417
-0.02563,0.22949
-0.0293,0.21729
-0.02441,0.20264
-0.02808,0.17578
0,0.17822
0.01343,0.17456
0.01831,0.14038
0.01343,0.14038
0.00732,0.13184
0.01099,0.09888
-0.00244,0.08911
0.00366,0.0769
0.01099,0.07446
0.01221,0.04883
0.00977,0.04028
0,0.02319
-0.01343,-0.00732
-0.00366,-0.00732
-0.03662,-0.01587
-0.0647,-0.03296
-0.08179,-0.04883
-0.07202,-0.07568
-0.05737,-0.09277
-0.05981,-0.08789
-0.06226,-0.10498
-0.06348,-0.12329
-0.05859,-0.13062
-0.03052,-0.1416
0.00854,-0.1709
0.06226,-0.16724
0.11841,-0.20264
0.15625,-0.19897
0.17334,-0.20874
0.13306,-0.23438
0.04639,-0.26001
-0.03296,-0.25146
-0.09277,-0.28809
-0.10132,-0.29297
-0.11108,-0.29541
-0.12695,-0.30273
-0.14038,-0.33325
-0.12085,-0.33691
-0.10742,-0.35645
-0.09033,-0.37476
-0.0647,-0.37842
-0.02808,-0.39429
0.00732,-0.41748
0.00366,-0.40894
-0.01465,-0.43335
-0.0061,-0.43823
0.00854,-0.44067
0.02319,-0.45654
0.00366,-0.46509
-0.01343,-0.46753
0.00122,-0.47607
0.02686,-0.48462
0.03662,-0.5127
0.02441,-0.5127
0.00977,-0.52002
0.01831,-0.53589
0.02686,-0.53101
0.04272,-0.54077
0.05859,-0.53345
0.05859,-0.56152
0.05981,-0.55298
0.05981,-0.57373
0.06348,-0.55664
0.06958,-0.57617
0.0708,-0.56763
0.07446,-0.54565
0.08301,-0.5249
0.1001,-0.52368
0.11108,-0.46631
0.1001,-0.42969
0.08545,-0.38818
0.06226,-0.32471
0.06104,-0.23438
0.07813,-0.17944
0.09033,-0.09521
0.09644,0.01221
0.09399,0.09521
0.08789,0.20142
0.0769,0.29541
0.04639,0.37598
0.01221,0.47485
-0.01709,0.53223
-0.03174,0.62012
-0.04028,0.69336
-0.06348,0.73608
-0.08545,0.80933
-0.1001,0.83862
-0.1001,0.89233
-0.08911,0.90576
-0.09033,0.92285
-0.09766,0.9436
-0.12085,0.94849
-0.11841,0.96069
-0.09277,0.94727
-0.07202,0.93506
-0.06592,0.94116
-0.0647,0.91553
-0.0769,0.9021
-0.08301,0.88989
-0.10498,0.86548
-0.11597,0.83252
-0.11597,0.80566
-0.1123,0.79834
-0.10986,0.77759
-0.11597,0.75928
-0.10986,0.74097
-0.07813,0.71899
-0.05371,0.6958
-0.01587,0.67139
-0.00366,0.6665
-0.01831,0.64087
-0.05249,0.64087
-0.09155,0.60181
-0.09399,0.60791
-0.09644,0.59082
-0.09399,0.55298
-0.10742,0.54565
-0.1001,0.53345
-0.08789,0.51392
-0.08301,0.49316
-0.0708,0.49805
-0.06592,0.48096
-0.07324,0.47119
-0.0769,0.43945
-0.10254,0.44312
-0.09766,0.43823
-0.07813,0.41382
-0.0415,0.41626
-0.02563,0.41626
-0.03174,0.41626
-0.05493,0.39185
-0.08301,0.39063
-0.09766,0.39673
-0.09644,0.40527
-0.08789,0.40405
-0.07935,0.41382
-0.08301,0.40283
-0.08179,0.39795
-0.09033,0.41748
-0.08911,0.41504
-0.07568,0.42358
-0.06226,0.42358
-0.0415,0.40771
-0.03784,0.40039
-0.0415,0.4187
-0.04272,0.41382
-0.04517,0.4126
-0.04028,0.39673
-0.03784,0.41016
-0.0415,0.41504
-0.02441,0.39795
-0.00244,0.41992
0.01465,0.4248
0.02197,0.4187
0.01343,0.45044
0.00977,0.46387
0.02441,0.47607
0.04517,0.48096
0.05005,0.48828
0.02441,0.46875
-0.02319,0.44067
-0.07568,0.43579
-0.1062,0.41748
-0.10132,0.39429
-0.09399,0.35767
-0.0769,0.34912
-0.07202,0.31738
-0.07202,0.29785
-0.06836,0.29175
-0.0769,0.26855
-0.0647,0.23315
-0.03418,0.21484
0.0061,0.19409
0.05005,0.19165
0.08545,0.16846
0.12939,0.1416
0.17578,0.11719
0.21851,0.10254
0.20508,0.09766
0.12451,0.07813
0.00366,0.05371
-0.12573,0.0354
-0.20874,0.01709
-0.21729,-0.00122
-0.16724,0.0061
-0.10376,-0.03296
-0.07568,-0.04761
-0.07568,-0.0647
-0.0769,-0.05981
-0.06714,-0.08911
-0.05737,-0.08667
-0.03174,-0.12329
-0.01831,-0.13916
0.01221,-0.14404
0.01587,-0.1416
-0.00366,-0.17456
-0.01709,-0.18066
-0.02563,-0.19775
0.00366,-0.19409
0.01099,-0.22461
0.02197,-0.23682
0.01221,-0.22705
0.0354,-0.23926
0.05981,-0.26855
0.06836,-0.26611
0.05493,-0.271
0.0354,-0.28564
0.03662,-0.30884
0.05615,-0.31372
0.07324,-0.31006
0.09033,-0.31494
0.08545,-0.33691
0.08545,-0.33813
0.09521,-0.33691
0.11475,-0.33447
0.1416,-0.32715
0.14771,-0.31982
0.14038,-0.29785
0.12817,-0.23926
0.10986,-0.20142
0.1123,-0.15015
0.11597,-0.07813
0.11841,-0.01709
0.12817,0.06104
0.12573,0.14282
0.12207,0.21118
0.11108,0.29175
0.09766,0.37354
0.08423,0.45532
0.06592,0.55908
0.05005,0.62866
0.03174,0.68359
0.00488,0.75073
-0.01221,0.82642
-0.04028,0.85571
-0.05859,0.896
-0.05737,0.92773
-0.05371,0.94238
-0.05005,0.96436
-0.05981,0.98022
-0.06714,0.98511
-0.06226,0.98511
-0.06226,0.979
-0.0647,0.96313
-0.07324,0.93506
-0.07202,0.9375
-0.05737,0.91309
-0.05371,0.90332
-0.04028,0.88135
-0.05737,0.88257
-0.07202,0.85205
-0.08789,0.8313
-0.08423,0.84106
-0.05371,0.80811
-0.04761,0.81665
-0.04639,0.80811
-0.06104,0.78735
-0.06348,0.78857
-0.06958,0.79224
-0.07568,0.80811
-0.07935,0.81543
-0.07813,0.81665
-0.05127,0.81177
-0.02686,0.79834
-0.01465,0.78735
-0.02319,0.77759
-0.05249,0.7666
-0.07324,0.76904
-0.07813,0.73608
-0.07202,0.71533
-0.05493,0.71655
-0.04272,0.67749
-0.05493,0.6604
-0.0647,0.6311
-0.06592,0.59204
-0.0415,0.54932
-0.03174,0.52246
-0.0415,0.4834
-0.06104,0.43091
-0.07324,0.41016
-0.06836,0.35767
-0.04517,0.34546
-0.02563,0.30762
-0.02319,0.2832
-0.04639,0.26733
-0.06714,0.23438
-0.05127,0.21729
-0.02197,0.20508
-0.01831,0.19653
-0.03662,0.20508
-0.05615,0.18921
-0.06592,0.17822
-0.06958,0.16235
-0.06958,0.15869
-0.08423,0.14526
-0.06592,0.10986
-0.0415,0.10254
0.01343,0.07935
0.05981,0.08911
0.0769,0.06836
0.06958,0.05615
0.0354,0.02197
0.01465,0.02686
0.01587,-0.00732
0.02563,-0.01709
0.01343,-0.02197
-0.05859,-0.06226
-0.15015,-0.08057
-0.16113,-0.07568
-0.14282,-0.09277
-0.03784,-0.11475
0.02319,-0.14526
0.0293,-0.15137
0.01099,-0.16724
-0.04028,-0.18311
-0.04639,-0.21484
-0.03784,-0.22949
-0.02441,-0.24414
-0.04028,-0.24536
-0.0769,-0.25757
-0.10986,-0.271
-0.12451,-0.29663
-0.08301,-0.30029
0.02319,-0.31006
0.13672,-0.32349
0.17334,-0.35278
0.09644,-0.37354
-0.01465,-0.36621
-0.00977,-0.3833
0.00122,-0.40161
0.02441,-0.448
-0.03784,-0.45044
-0.09033,-0.48706
-0.08301,-0.50537
-0.09521,-0.53223
-0.10864,-0.55054
-0.13184,-0.57861
-0.11841,-0.59814
-0.0647,-0.60181
0.01221,-0.62256
0.06592,-0.6604
0.07568,-0.6543
0.05127,-0.6897
0.04028,-0.69702
0.00732,-0.70068
0.0061,-0.6958
0.00854,-0.71289
-0.02686,-0.72998
-0.04395,-0.70923
-0.02563,-0.72998
0.03052,-0.74463
0.1001,-0.74341
0.0708,-0.76904
0.04761,-0.75806
0.06104,-0.7666
0.1001,-0.78735
0.13672,-0.78491
0.12817,-0.80078
0.10742,-0.82886
0.06226,-0.81787
0.01465,-0.84717
-0.02319,-0.82642
-0.04761,-0.84961
0.0293,-0.84595
0.12573,-0.8252
0.20264,-0.80688
0.21851,-0.78735
0.16724,-0.73975
0.15625,-0.68604
0.16113,-0.64209
0.16357,-0.55542
0.12939,-0.48462
0.07568,-0.38696
0.02563,-0.32104
0.02319,-0.2063
0.07446,-0.13062
0.12085,-0.04028
0.12695,0.05249
0.08057,0.16968
-0.00488,0.2478
-0.11475,0.33691
-0.15503,0.39673
-0.1416,0.46875
-0.04517,0.53589
0.00977,0.59082
0.00122,0.6543
-0.04395,0.69092
-0.10498,0.72632
-0.1416,0.75928
-0.14771,0.77026
-0.13306,0.77026
-0.10132,0.79956
-0.10742,0.78247
-0.08911,0.80078
-0.08911,0.78369
-0.06714,0.76904
-0.05737,0.76782
-0.0708,0.75439
-0.10254,0.73364
-0.12207,0.70068
-0.11719,0.68848
-0.06836,0.67139
-0.06104,0.65918
-0.07568,0.65308
-0.1062,0.65063
-0.11597,0.64575
-0.09155,0.61768
-0.07446,0.60669
-0.06714,0.5957
-0.1001,0.59692
-0.12695,0.57861
-0.1123,0.57007
-0.07813,0.53833
-0.04761,0.54077
-0.0293,0.5249
-0.03662,0.50781
-0.05859,0.48218
-0.10376,0.45776
-0.13794,0.45898
-0.13916,0.42847
-0.09888,0.43213
-0.0647,0.4187
-0.06714,0.40161
-0.06836,0.36987
-0.08789,0.37598
-0.09644,0.35156
-0.1001,0.33691
-0.12207,0.3479
-0.14404,0.33691
-0.17456,0.31128
-0.15137,0.32227
-0.07202,0.31616
0.00244,0.3186
0.01587,0.29541
-0.0293,0.30518
-0.07813,0.31128
-0.08179,0.29419
-0.06714,0.28076
-0.07446,0.29419
-0.08179,0.28687
-0.07446,0.27222
-0.06836,0.26367
-0.06836,0.26855
-0.05981,0.24536
-0.06348,0.25513
-0.05615,0.2478
-0.04517,0.21362
-0.04517,0.21729
-0.0293,0.18677
-0.01587,0.17578
-0.00244,0.16113
0.00854,0.15747
-0.00854,0.14282
-0.02563,0.12451
-0.04517,0.10376
-0.05005,0.07202
-0.0647,0.05005
-0.09155,0.01953
-0.1123,0.01343
-0.13184,0
-0.10864,-0.0415
-0.1001,-0.05371
-0.07324,-0.06104
-0.05981,-0.09888
-0.05249,-0.11719
-0.03906,-0.11597
-0.00732,-0.14282
0.00732,-0.1709
0.04028,-0.18188
0.07202,-0.19775
0.14893,-0.22949
0.19409,-0.24658
0.13916,-0.25269
0.00854,-0.28198
-0.13672,-0.28076
-0.2002,-0.30029
-0.18555,-0.31128
-0.15991,-0.33936
-0.1123,-0.34546
-0.09033,-0.36011
-0.06714,-0.38452
-0.06226,-0.3894
-0.05005,-0.42603
-0.03784,-0.43335
-0.01587,-0.4541
-0.00122,-0.46631
0,-0.4541
-0.0061,-0.48584
-0.01465,-0.47852
-0.01709,-0.49927
-0.00122,-0.52124
0.01221,-0.51025
0.02075,-0.5249
0.01587,-0.52368
-0.00854,-0.55786
-0.03418,-0.56396
-0.01099,-0.54932
0.02686,-0.57983
0.07202,-0.57861
0.07813,-0.59082
0.07446,-0.58716
0.05615,-0.59204
0.04761,-0.61035
0.05981,-0.60547
0.07813,-0.64331
0.10986,-0.64331
0.13428,-0.63599
0.11597,-0.64331
0.11841,-0.67139
0.10864,-0.64209
0.11597,-0.63599
0.11719,-0.61279
0.10132,-0.56152
0.09155,-0.52612
0.11597,-0.46997
0.15137,-0.39307
0.18799,-0.32837
0.17944,-0.24536
0.14648,-0.15259
0.09155,-0.06958
0.06714,0.01953
0.04639,0.08423
0.0354,0.16846
0.01953,0.25879
0.01343,0.33203
0.00122,0.41138
-0.02319,0.45776
-0.06958,0.50537
-0.07202,0.55542
-0.06226,0.60547
-0.03052,0.63232
-0.02808,0.66772
-0.05005,0.68481
-0.06104,0.69458
-0.06958,0.69946
-0.07202,0.69946
-0.07568,0.69946
-0.07446,0.69336
-0.06592,0.69702
-0.06104,0.69336
-0.0647,0.66162
-0.0769,0.65674
-0.08301,0.65552
-0.0769,0.63721
-0.0708,0.62134
-0.06592,0.60547
-0.05371,0.57983
-0.04272,0.55786
-0.03052,0.55054
-0.04028,0.54932
-0.03662,0.54688
-0.03784,0.54321
-0.04395,0.53589
-0.05371,0.52734
-0.06958,0.50903
-0.08545,0.49194
-0.07813,0.48462
-0.05859,0.49194
-0.03418,0.45776
-0.01587,0.45898
-0.00366,0.448
-0.01709,0.41626
-0.0293,0.40894
-0.04395,0.38086
-0.04517,0.36377
-0.04761,0.34912
-0.03174,0.35522
-0.0293,0.31982
-0.02319,0.30273
-0.02686,0.28931
-0.0293,0.2771
-0.04028,0.27466
-0.05371,0.27588
-0.0647,0.25513
-0.07324,0.24048
-0.06348,0.25024
-0.02686,0.24536
-0.00488,0.23315
0.00977,0.22095
0,0.2124
0.00122,0.21118
-0.01099,0.20752
-0.02197,0.20264
-0.00977,0.20508
0.00854,0.21484
0.01831,0.2063
0.02686,0.18433
0.02075,0.18311
0.00977,0.18677
-0.00244,0.16724
-0.01221,0.15015
0.00732,0.13306
0.03418,0.12451
0.06836,0.11719
0.06104,0.09399
0.02563,0.09521
-0.00122,0.08301
-0.01587,0.04639
-0.00122,0.04639
0.00366,0.02319
-0.00732,-0.00977
-0.04028,-0.0061
-0.06714,-0.03052
-0.0708,-0.05493
-0.06836,-0.07568
-0.04761,-0.08545
-0.02075,-0.12085
-0.01221,-0.1416
-0.01221,-0.15015
-0.00122,-0.18555
0.0415,-0.18555
0.11719,-0.22339
0.17944,-0.22461
0.22339,-0.26245
0.22827,-0.26611
0.2002,-0.29663
0.10864,-0.29297
-0.03052,-0.33325
-0.14648,-0.32349
-0.20752,-0.36499
-0.18066,-0.354
-0.12329,-0.37842
-0.07202,-0.39795
-0.01221,-0.40405
0.01709,-0.43457
0.02808,-0.42969
0.01343,-0.43701
0.00977,-0.45776
0.01831,-0.47363
0.02197,-0.49683
0.01465,-0.51147
0.02197,-0.52124
0.02808,-0.53101
0.02197,-0.53833
0.01465,-0.55054
0.01709,-0.5542
0.03052,-0.56885
0.04395,-0.56152
0.04761,-0.58472
0.06226,-0.58105
0.09399,-0.61035
0.11963,-0.60059
0.10864,-0.60791
0.09155,-0.63599
0.0769,-0.62866
0.07935,-0.64575
0.09033,-0.64453
0.09277,-0.64941
0.10864,-0.66284
0.11108,-0.65918
0.12451,-0.67261
0.12085,-0.63477
0.12817,-0.625
0.1416,-0.58594
0.14404,-0.56763
0.1416,-0.49561
0.14404,-0.46021
0.15747,-0.38818
0.16968,-0.3125
0.17334,-0.22705
0.16357,-0.16357
0.13672,-0.06348
0.10986,0.01953
0.10132,0.08545
0.1062,0.17334
0.09644,0.2417
0.08423,0.31738
0.03662,0.37354
-0.00366,0.43457
-0.03174,0.47607
-0.04883,0.54443
-0.05127,0.55786
-0.06226,0.61035
-0.07813,0.61157
-0.08667,0.64453
-0.08911,0.63843
-0.07324,0.64819
-0.06714,0.64453
-0.04761,0.63843
-0.04517,0.62744
-0.03662,0.62012
-0.04517,0.59204
-0.06592,0.59692
-0.07202,0.57617
-0.07324,0.54443
-0.06592,0.52368
-0.0647,0.50537
-0.05371,0.48828
-0.03174,0.47607
-0.0293,0.47119
-0.03052,0.46509
-0.04883,0.46021
-0.0708,0.44678
-0.07813,0.43213
-0.08057,0.41748
-0.0647,0.40405
-0.04517,0.39429
-0.04883,0.39795
-0.05005,0.39307
-0.0769,0.36377
-0.07446,0.36987
-0.04883,0.35278
-0.02319,0.32837
-0.01709,0.32349
-0.03052,0.30029
-0.05005,0.27954
-0.04395,0.25024
-0.05493,0.23682
-0.05127,0.2417
-0.05981,0.20142
-0.04761,0.20142
-0.02808,0.18311
-0.01099,0.15747
-0.00732,0.15259
-0.01221,0.14282
-0.04639,0.12451
-0.04517,0.12085
-0.04395,0.12329
-0.02563,0.09766
-0.04028,0.10376
-0.03418,0.10498
-0.02075,0.08179
-0.00977,0.09277
-0.01343,0.09399
-0.03662,0.0769
-0.04639,0.06592
-0.03906,0.06104
-0.03052,0.06348
-0.0061,0.06958
0.01343,0.04028
0.02686,0.05005
0.02197,0.03784
0.00732,0.01221
0.00854,0.01343
0.01709,-0.00977
0.03662,-0.00244
0.05615,-0.03418
0.06104,-0.03906
0.05127,-0.06836
0.0293,-0.06958
0.00732,-0.09155
-0.00977,-0.11841
-0.02808,-0.13672
-0.04883,-0.16846
-0.03784,-0.16724
-0.03296,-0.18921
-0.02563,-0.20874
-0.03662,-0.23315
-0.04028,-0.25513
-0.04883,-0.28442
-0.0415,-0.3064
-0.03174,-0.30884
-0.0293,-0.32715
-0.0061,-0.36499
-0.00977,-0.36255
0.00122,-0.39917
0.04272,-0.41748
0.06348,-0.41992
0.10498,-0.43091
0.15137,-0.45166
0.20264,-0.47119
0.22461,-0.4834
0.16235,-0.4895
0.03662,-0.5188
-0.09888,-0.53101
-0.16846,-0.55664
-0.17212,-0.54565
-0.11719,-0.58105
-0.0708,-0.59814
-0.04395,-0.60791
-0.02686,-0.59937
-0.01953,-0.61279
-0.02319,-0.62744
-0.00854,-0.66162
-0.00244,-0.67383
-0.00244,-0.67749
0.00488,-0.69946
0.00244,-0.70801
0.0061,-0.69824
0.00732,-0.71533
0.02197,-0.74097
0.02686,-0.72754
0.02441,-0.75806
0.02563,-0.75562
0.0293,-0.78491
0.02686,-0.78125
0.0354,-0.78735
0.04028,-0.80688
0.06592,-0.81543
0.08179,-0.79956
0.09644,-0.81909
0.11108,-0.82764
0.1355,-0.82886
0.13916,-0.83252
0.13306,-0.84106
0.11353,-0.86182
0.10864,-0.85449
0.11597,-0.85205
0.12939,-0.81909
0.1355,-0.81909
0.14526,-0.78979
0.15259,-0.75073
0.16113,-0.67871
0.15625,-0.63232
0.1416,-0.57617
0.13306,-0.50903
0.14526,-0.41504
0.15869,-0.36255
0.16235,-0.27222
0.12817,-0.18555
0.09155,-0.12695
0.07813,-0.03052
0.07324,0.03784
0.06104,0.10742
0.02563,0.14282
-0.00122,0.2002
-0.00488,0.26367
-0.00122,0.29053
-0.01953,0.33447
-0.05005,0.35645
-0.06714,0.36011
-0.08179,0.39429
-0.10132,0.38696
-0.10742,0.3833
-0.10376,0.3833
-0.08545,0.3833
-0.07202,0.3894
-0.07202,0.38452
-0.07446,0.36011
-0.0769,0.35645
-0.08423,0.32959
-0.08423,0.32959
-0.06958,0.30884
-0.04761,0.30762
-0.0415,0.29053
-0.04883,0.26978
-0.05127,0.271
-0.05249,0.26489
-0.04761,0.25635
-0.05737,0.24536
-0.0708,0.23926
-0.08057,0.22461
-0.08545,0.22339
-0.08545,0.21118
-0.09521,0.21729
-0.08789,0.21118
-0.06958,0.20874
-0.05615,0.18433
-0.04517,0.19165
-0.04272,0.17578
-0.03662,0.14404
-0.03418,0.14526
-0.06226,0.11963
-0.08057,0.10864
-0.08057,0.1001
-0.07202,0.07446
-0.05127,0.08301
-0.0708,0.05249
-0.07813,0.05249
-0.0769,0.03662
-0.05615,0.0354
-0.04272,0.02563
-0.05615,0.00977
-0.07813,0.01587
-0.08423,0
-0.08789,-0.01709
-0.08667,-0.0061
-0.08789,-0.00366
-0.06836,-0.01221
-0.04517,-0.01099
-0.03052,-0.03174
-0.02686,-0.02075
-0.04028,-0.03174
-0.04639,-0.0415
-0.04639,-0.04028
-0.05371,-0.04883
-0.05615,-0.05859
-0.0708,-0.07202
-0.04761,-0.07568
-0.0293,-0.1123
-0.01709,-0.11841
-0.02319,-0.13428
-0.03296,-0.12451
-0.03906,-0.13428
-0.03906,-0.16724
-0.04028,-0.1709
-0.02563,-0.18555
-0.02441,-0.20752
-0.01099,-0.21851
-0.02441,-0.22583
-0.03052,-0.23926
-0.0293,-0.2771
-0.02197,-0.27954
-0.02197,-0.30151
-0.0293,-0.32837
-0.03906,-0.32715
-0.05371,-0.36743
-0.07202,-0.36865
-0.09033,-0.38086
-0.10132,-0.42358
-0.08911,-0.43823
-0.08301,-0.43213
-0.06104,-0.45654
-0.01953,-0.46265
0.02197,-0.48706
0.06104,-0.50415
0.09155,-0.53589
0.14038,-0.54321
0.17944,-0.53711
0.17822,-0.54932
0.1001,-0.56519
-0.02563,-0.5835
-0.1355,-0.60425
-0.17456,-0.59692
-0.14282,-0.61768
-0.09644,-0.63721
-0.0708,-0.63599
-0.06836,-0.64209
-0.06104,-0.67139
-0.04761,-0.6604
-0.03296,-0.66895
-0.02686,-0.69336
-0.02563,-0.68237
-0.01465,-0.68848
0.00122,-0.70068
0.01221,-0.72876
0.02075,-0.71533
0.01465,-0.72144
0.01465,-0.74829
0.01953,-0.73486
0.03296,-0.73975
0.04028,-0.75562
0.03784,-0.77515
0.02441,-0.77026
0.02808,-0.79224
0.03906,-0.79102
0.05615,-0.79102
0.05859,-0.78369
0.06104,-0.78979
0.06592,-0.82153
0.07568,-0.802
0.08423,-0.81543
0.08423,-0.81055
0.1001,-0.82031
0.11963,-0.80444
0.13184,-0.81543
0.1355,-0.79468
0.12573,-0.76904
0.11841,-0.72998
0.12207,-0.68726
0.13306,-0.61768
0.15015,-0.56519
0.14404,-0.48828
0.13306,-0.41626
0.13184,-0.34302
0.12695,-0.26733
0.12817,-0.18921
0.09521,-0.13428
0.07568,-0.06226
0.06226,0.02319
0.05615,0.0769
0.02686,0.15137
-0.00977,0.20386
-0.03906,0.24536
-0.05005,0.28687
-0.06226,0.32593
-0.06714,0.33936
-0.07568,0.36499
-0.08057,0.37598
-0.09033,0.37598
-0.09521,0.39673
-0.09277,0.3833
-0.08911,0.38574
-0.08789,0.38086
-0.08423,0.36499
-0.08667,0.34668
-0.0769,0.34668
-0.0708,0.3186
-0.04883,0.3186
-0.03662,0.30151
-0.02563,0.26855
-0.02808,0.26855
-0.03662,0.26123
-0.03784,0.24902
-0.05371,0.23682
-0.06836,0.21729
-0.0647,0.22583
-0.05981,0.20264
-0.04639,0.2124
-0.05981,0.2063
-0.06714,0.18555
-0.05859,0.18555
-0.06958,0.16357
-0.06714,0.16846
-0.06348,0.15259
-0.05127,0.14893
-0.04028,0.13184
-0.04395,0.11841
-0.03662,0.10864
-0.04761,0.09277
-0.05127,0.05615
-0.05127,0.05615
-0.04883,0.03052
-0.03052,0.01831
-0.01587,0.00122
-0.01831,0.00854
-0.01709,0.00244
-0.04028,-0.02319
-0.06348,-0.01465
-0.07324,-0.02686
-0.07324,-0.03174
-0.05859,-0.05005
-0.05615,-0.04272
-0.05493,-0.05859
-0.04761,-0.05981
-0.04272,-0.04639
-0.04517,-0.05127
-0.04639,-0.07324
-0.0354,-0.04761
-0.04028,-0.05737
-0.03418,-0.07324
-0.02808,-0.06104
-0.00732,-0.08667
-0.00244,-0.08423
-0.02075,-0.08301
-0.03784,-0.1123
-0.05127,-0.11353
-0.03784,-0.11963
-0.0061,-0.14404
0.02075,-0.14648
0.05127,-0.17578
0.05737,-0.18921
0.04272,-0.18311
0.01709,-0.19897
0.00366,-0.21484
0.00122,-0.25269
0.00488,-0.25146
0.00732,-0.26855
0.0061,-0.30518
-0.00244,-0.31372
-0.01953,-0.34424
-0.02319,-0.34424
-0.03418,-0.37354
-0.01465,-0.39551
-0.01709,-0.39551
-0.02319,-0.42725
-0.02197,-0.43213
-0.02197,-0.44556
-0.03296,-0.46997
-0.05371,-0.48096
-0.06836,-0.50171
-0.05371,-0.50537
-0.02319,-0.52124
0.00977,-0.55054
0.05981,-0.5542
0.11108,-0.56641
0.18188,-0.60791
0.21973,-0.59937
0.22583,-0.61035
0.15869,-0.6311
0.0415,-0.65308
-0.08057,-0.65796
-0.15259,-0.67017
-0.16113,-0.6665
-0.12329,-0.6897
-0.07935,-0.68726
-0.02441,-0.70679
0.0061,-0.71411
0.01099,-0.71777
-0.00977,-0.7373
-0.02563,-0.72998
-0.02075,-0.73608
-0.0061,-0.74219
0.01099,-0.76416
0.00854,-0.76782
0.0061,-0.75928
0.01587,-0.78979
0.02197,-0.79712
0.0415,-0.77759
0.04028,-0.80811
0.04639,-0.80322
0.04883,-0.81787
0.05127,-0.80566
0.06104,-0.802
0.06226,-0.8252
0.07202,-0.81177
0.08545,-0.81665
0.09521,-0.84106
0.1001,-0.82764
0.09521,-0.85205
0.09399,-0.85938
0.10254,-0.83496
0.11597,-0.84717
0.12695,-0.8374
0.12329,-0.84229
0.10742,-0.81177
0.11108,-0.77026
0.11353,-0.73975
0.13306,-0.6958
0.14404,-0.65918
0.14893,-0.60669
0.16357,-0.51514
0.1709,-0.45166
0.18921,-0.38452
0.19409,-0.29541
0.14526,-0.21729
0.08911,-0.14404
0.0415,-0.07446
0.04883,0.00488
0.0708,0.06104
0.06714,0.12329
0.03418,0.18799
0.00244,0.22461
-0.02197,0.25757
-0.03052,0.30151
-0.03174,0.31982
-0.0354,0.33936
-0.05737,0.37964
-0.06836,0.37231
-0.0708,0.37964
-0.04639,0.38086
-0.0354,0.38208
-0.04883,0.39795
-0.06958,0.39307
-0.06592,0.38574
-0.0708,0.37109
-0.06348,0.35889
-0.06836,0.34668
-0.06226,0.34912
-0.05493,0.33936
-0.05493,0.32593
-0.06226,0.3125
-0.08789,0.29785
-0.07935,0.30762
-0.05615,0.30029
-0.01587,0.27466
-0.0061,0.27588
-0.02319,0.28442
-0.04272,0.28442
-0.04028,0.27832
-0.02808,0.25391
-0.01953,0.2478
-0.02441,0.26489
-0.0293,0.2478
-0.0354,0.22705
-0.04761,0.21362
-0.04883,0.22583
-0.05493,0.20508
-0.05249,0.17822
-0.05615,0.18066
-0.05737,0.16602
-0.04639,0.16357
-0.0354,0.13306
-0.02197,0.13794
-0.01587,0.10742
-0.01709,0.10986
-0.01465,0.11475
-0.02075,0.08301
-0.0293,0.08667
-0.03906,0.0708
-0.04761,0.08057
-0.06348,0.07568
-0.08301,0.06958
-0.07202,0.07568
-0.06226,0.06104
-0.05005,0.04517
-0.04395,0.05493
-0.04517,0.04028
-0.03784,0.05249
-0.03418,0.03662
-0.02563,0.02563
-0.01221,0.02075
0.00122,0.03784
0.00854,0.00854
-0.0061,0.00244
-0.02563,0.00366
-0.03662,-0.02075
-0.03906,-0.02441
-0.03052,-0.03906
-0.02808,-0.04028
-0.02686,-0.06226
-0.02808,-0.09277
-0.01831,-0.09277
0.00244,-0.1123
0.02197,-0.14282
0.01953,-0.15869
0.0061,-0.15625
-0.00366,-0.18799
0.00366,-0.18921
0.01221,-0.19775
0.00488,-0.23804
-0.01221,-0.25391
-0.04028,-0.26611
-0.05127,-0.27588
-0.04761,-0.30029
-0.03784,-0.29541
-0.03418,-0.32104
-0.0415,-0.33569
-0.03662,-0.33691
-0.02075,-0.35278
-0.00488,-0.39185
-0.01709,-0.39917
-0.05249,-0.41382
-0.07446,-0.42725
-0.06226,-0.42603
-0.02319,-0.43823
0.04028,-0.46631
0.1001,-0.46875
0.18677,-0.46875
0.24048,-0.49561
0.23682,-0.50903
0.16724,-0.52368
0.02563,-0.52612
-0.09888,-0.53711
-0.18677,-0.56274
-0.19043,-0.54932
-0.12817,-0.55786
-0.08057,-0.5835
-0.0354,-0.5835
-0.03906,-0.59204
-0.03784,-0.59692
-0.03296,-0.62256
-0.02319,-0.60669
-0.00977,-0.63599
-0.01587,-0.6189
-0.02197,-0.62744
-0.01343,-0.65552
-0.00854,-0.65308
0.01343,-0.66772
0.02808,-0.67139
0.03296,-0.67749
0.0354,-0.67139
0.02197,-0.68726
0.02197,-0.6897
0.03662,-0.70435
0.04517,-0.69214
0.05737,-0.71655
0.06348,-0.71899
0.05981,-0.70679
0.06226,-0.73242
0.07202,-0.71655
0.07813,-0.74829
0.08423,-0.72754
0.08179,-0.74951
0.09277,-0.72998
0.09277,-0.7251
0.10376,-0.72021
